"gameid","date","outcome","team1","team2","gf.ga","xg_gf.ga","xg_gf.ga_1","spi","manexp","mangoals","leagueadv"
"17993_Inter Milan_Atalanta",2019-04-07,"tie","Inter Milan","Atalanta",1.04,1.21048986529339,1.20476252780322,1.02526528549773,1.36470588235294,1.5163024923182,1.57757052939857
"17993_Lazio_Sassuolo",2019-04-07,"tie","Lazio","Sassuolo",2.51417004048583,1.210448657981,1.20470561097976,1.22512,1.19718309859155,2.08332179930796,1.5768347873215
"17993_Napoli_Genoa",2019-04-07,"tie","Napoli","Genoa",3.47368421052632,1.21144673683144,1.20639238876913,1.34246800131277,1.60810810810811,1.9038138332256,1.57646761148493
"17993_Udinese_Empoli",2019-04-07,"win1","Udinese","Empoli",1.81818181818182,1.21167654137888,1.20691124641999,0.957234617985125,1.15254237288136,1.7073055028463,1.57716876152356
"17994_Bologna_Chievo Verona",2019-04-08,"win1","Bologna","Chievo Verona",2.06060606060606,1.21157549444273,1.20653261515459,1.18526315789474,0.591549295774648,1.69897104570471,1.58147502234996
"17999_Milan_Lazio",2019-04-13,"win1","Milan","Lazio",1.65079365079365,1.21290630637003,1.20757254693086,0.970982433311646,0.910112359550562,0.613264427217916,1.58291174725644
"17999_Roma_Udinese",2019-04-13,"win1","Roma","Udinese",3.02884615384615,1.2130451904096,1.20738787491437,1.29879773691655,6.83333333333333,1.22202665325622,1.58434912447843
"17999_SPAL_Juventus",2019-04-13,"win1","SPAL","Juventus",0.347586206896552,1.2136438764052,1.2078969714124,0.658934607763142,0.925,1.1360023124729,1.58541445132504
"18000_Chievo Verona_Napoli",2019-04-14,"win2","Chievo Verona","Napoli",0.3125,1.21407571394712,1.20824033022474,0.634948312367667,0.609550561797753,0.681933442718187,1.58143164422367
"18000_Fiorentina_Bologna",2019-04-14,"tie","Fiorentina","Bologna",2.38095238095238,1.21272316259025,1.20713135214773,1.08022151898734,1.0078125,1.38374729736856,1.58143164422367
"18000_Frosinone_Inter Milan",2019-04-14,"win2","Frosinone","Inter Milan",0.346153846153846,1.21299484515324,1.20754436176302,0.663538708482529,0.535816618911175,1.00881630293395,1.57746741371478
"18000_Sampdoria_Genoa",2019-04-14,"win1","Sampdoria","Genoa",2.24342105263158,1.21120368114493,1.20565590873783,1.11471966391986,0.654708520179372,1.06508161444392,1.58032643879887
"18000_Sassuolo_Parma",2019-04-14,"tie","Sassuolo","Parma",1.37285714285714,1.21212121212121,1.20633175312174,1.2379524095181,0.924050632911392,1.5603695444409,1.58032643879887
"18000_Torino_Cagliari",2019-04-14,"tie","Torino","Cagliari",3.17619047619048,1.21258467121593,1.20703647925033,1.1675921251893,0.942176870748299,1.69819494584838,1.57995896035042
"18001_Atalanta_Empoli",2019-04-15,"tie","Atalanta","Empoli",3.45238095238095,1.21247000233211,1.20685593568096,1.35119047619048,4.18333333333333,1.57246015936255,1.57995896035042
"18003_Lazio_Udinese",2019-04-17,"win1","Lazio","Udinese",3.22222222222222,1.21508986420075,1.21082623247262,1.34882083773319,1.28358208955224,1.71877247662431,1.58281861399233
"18006_Bologna_Sampdoria",2019-04-20,"win1","Bologna","Sampdoria",0.719640179910045,1.21567104339982,1.21091363141256,0.911359724612737,0.858108108108108,1.51645467393499,1.58711294242135
"18006_Cagliari_Frosinone",2019-04-20,"win1","Cagliari","Frosinone",2.46153846153846,1.21636467470531,1.2108934362495,1.13692162417375,1.57219251336898,1.02810520760028,1.588545678022
"18006_Empoli_SPAL",2019-04-20,"win2","Empoli","SPAL",1.92592592592593,1.21657479585655,1.21081851289028,0.963315217391304,0.274774774774775,0.793626474643787,1.58419989389251
"18006_Genoa_Torino",2019-04-20,"win2","Genoa","Torino",0.931372549019608,1.21608792593185,1.21100879219078,0.890004364906155,0.818181818181818,1.44478737997257,1.5824042579995
"18006_Inter Milan_Roma",2019-04-20,"tie","Inter Milan","Roma",1.5625,1.21608638959248,1.21149268698795,1.10722547285345,0.779017857142857,1.41451599095583,1.5820366105177
"18006_Juventus_Fiorentina",2019-04-20,"win1","Juventus","Fiorentina",2.31481481481481,1.21648709909334,1.21218836984146,1.21712448860316,1.80916030534351,1.31423377322919,1.5830940285165
"18006_Lazio_Chievo Verona",2019-04-20,"win2","Lazio","Chievo Verona",5.79292929292929,1.2167118497809,1.21222230618105,1.50621424344052,0.406542056074766,2.66990123028938,1.58093641868512
"18006_Parma_Milan",2019-04-20,"tie","Parma","Milan",0.456140350877193,1.2169883958228,1.21301987375034,0.671923025524522,0.952941176470588,1.32753235162874,1.58057060211334
"18006_Udinese_Sassuolo",2019-04-20,"tie","Udinese","Sassuolo",1.25,1.21693043963268,1.21302074294295,0.919845485272815,0.958333333333333,1.49925037481259,1.58020524115037
"18008_Napoli_Atalanta",2019-04-22,"win2","Napoli","Atalanta",1.31142857142857,1.21713304550149,1.21341573779393,0.993952110589978,1.3984375,1.88092999244058,1.57805772258712
"18013_Bologna_Empoli",2019-04-27,"win1","Bologna","Empoli",1.92857142857143,1.21658457057365,1.21315606109113,1.15559128260093,2.09836065573771,1.533935546875,1.580529716761
"18013_Inter Milan_Juventus",2019-04-27,"tie","Inter Milan","Juventus",0.862745098039216,1.21777426710583,1.21445137194663,0.983450108721913,1.45228215767635,1.15312761904762,1.58016520732261
"18013_Roma_Cagliari",2019-04-27,"win1","Roma","Cagliari",3.63636363636364,1.21797268081029,1.21484039911508,1.22312811980033,1.53220338983051,1.91776484545338,1.58441963270032
"18014_Chievo Verona_Parma",2019-04-28,"tie","Chievo Verona","Parma",0.594285714285714,1.21933119628431,1.21587102256278,1.01034348165496,2.725,1.04544484745039,1.58405268795874
"18014_Frosinone_Napoli",2019-04-28,"win2","Frosinone","Napoli",0.288888888888889,1.21925976985274,1.21585131687227,0.665875,0.526610644257703,0.904408582762351,1.58048901599852
"18014_Sampdoria_Lazio",2019-04-28,"win2","Sampdoria","Lazio",1.68,1.21806015264681,1.21499934345045,0.913268694381724,1.63333333333333,0.654959658281917,1.57834943366823
"18014_SPAL_Genoa",2019-04-28,"tie","SPAL","Genoa",1.26923076923077,1.21744613299969,1.21463694353454,0.96594427244582,0.995535714285714,1.52019655344226,1.57798762782477
"18014_Torino_Milan",2019-04-28,"win1","Torino","Milan",1.03636363636364,1.21729064903555,1.21448900872561,0.926335671883432,3.23255813953488,1.62410071942446,1.58081176619114
"18015_Atalanta_Udinese",2019-04-29,"win1","Atalanta","Udinese",3.29545454545454,1.21764585324177,1.21424402289819,1.41496008330441,3.70588235294118,1.17116674848634,1.58363842949123
"18015_Fiorentina_Sassuolo",2019-04-29,"win2","Fiorentina","Sassuolo",1.84659090909091,1.21899309490129,1.21564293034703,1.11657235246564,1.78082191780822,1.30812937062937,1.58186055881519
"18019_Juventus_Torino",2019-05-03,"tie","Juventus","Torino",2.2719298245614,1.21831119661598,1.21509149132542,1.19154767056108,0.86231884057971,1.60212023270847,1.58149678604224
"18020_Chievo Verona_SPAL",2019-05-04,"win2","Chievo Verona","SPAL",0.648148148148148,1.21883512425522,1.21597233115957,0.874195733152726,0.982062780269058,0.770748155953635,1.5744207466559
"18020_Udinese_Inter Milan",2019-05-04,"tie","Udinese","Inter Milan",0.655172413793104,1.21693162050376,1.21487742017299,0.700894498223257,0.2,1.20921305182342,1.5744207466559
"18021_Empoli_Fiorentina",2019-05-05,"win1","Empoli","Fiorentina",1.10850439882698,1.21594869752877,1.21339142740104,0.807255567025512,0.46969696969697,0.811059907834101,1.57582616568583
"18021_Genoa_Roma",2019-05-05,"tie","Genoa","Roma",0.898181818181818,1.21526395247505,1.21196938893081,0.829524065609035,0.503340757238307,1.33494022667288,1.57546747651148
"18021_Lazio_Atalanta",2019-05-05,"win2","Lazio","Atalanta",1.00900900900901,1.2154669439628,1.21236401440612,0.924475353831137,0.342412451361868,2.07783159463487,1.57159139852065
"18021_Napoli_Cagliari",2019-05-05,"win1","Napoli","Cagliari",4.77272727272727,1.21407182329911,1.21122728958102,1.35441325667907,1.21283783783784,2.38391667675911,1.57263643111644
"18021_Parma_Sampdoria",2019-05-05,"tie","Parma","Sampdoria",0.603448275862069,1.21516781611446,1.21266003899503,0.757362637362637,0.550335570469799,1.23467792370231,1.57157109850872
"18021_Sassuolo_Frosinone",2019-05-05,"tie","Sassuolo","Frosinone",2.18589743589744,1.21439301600174,1.21174154684112,1.19430833019223,0.393617021276596,1.35787511649581,1.57086305375469
"18022_Milan_Bologna",2019-05-06,"win1","Milan","Bologna",2.53125,1.21491312635302,1.21269749689331,1.11692260909229,0.635658914728682,1.03807864609258,1.57190476057759
"18027_Atalanta_Genoa",2019-05-11,"win1","Atalanta","Genoa",2.69565217391304,1.21498870957516,1.21250942252834,1.32551085568327,1.12444444444444,1.43582355248469,1.57294565337088
"18027_Cagliari_Lazio",2019-05-11,"win2","Cagliari","Lazio",1.29411764705882,1.21501832037264,1.21225264199208,0.789586688137413,3.24175824175824,0.666588739528541,1.57084444444444
"18027_Fiorentina_Milan",2019-05-11,"win2","Fiorentina","Milan",1.14130434782609,1.21438996978676,1.21185806589534,0.932667305323662,1.50574712643678,1.62077426390403,1.56910051513734
"18028_Frosinone_Udinese",2019-05-12,"win2","Frosinone","Udinese",0.936936936936937,1.2136964658986,1.21127912029638,0.930081014441705,2.73913043478261,1.05760104729177,1.56527284772445
"18028_Roma_Juventus",2019-05-12,"win1","Roma","Juventus",0.943548387096774,1.2130552839176,1.21133053839365,0.890424242424242,1.87190082644628,1.15652153492086,1.56804815364723
"18028_Sampdoria_Empoli",2019-05-12,"win2","Sampdoria","Empoli",2.95454545454545,1.21307941680669,1.21078867134408,1.24416252987682,2.38709677419355,1.19230769230769,1.5659626028165
"18028_SPAL_Napoli",2019-05-12,"win2","SPAL","Napoli",0.47765006385696,1.21292634790716,1.21106003294603,0.764251929300473,0.625698324022346,1.06907577220077,1.5638830492795
"18028_Torino_Sassuolo",2019-05-12,"win1","Torino","Sassuolo",1.79539641943734,1.21230291615187,1.21066686203044,1.09641786334228,3.77027027027027,1.32020458298095,1.56457250999664
"18029_Bologna_Parma",2019-05-13,"win1","Bologna","Parma",1.32,1.21351590981018,1.21251542367979,1.27935770942155,1.59259259259259,1.5084202085004,1.5683724316794
"18029_Inter Milan_Chievo Verona",2019-05-13,"win1","Inter Milan","Chievo Verona",4.41414141414141,1.21450318094571,1.21321247694605,1.6736649001223,1.63255813953488,1.91684029992488,1.5711397402401
"18034_Genoa_Cagliari",2019-05-18,"tie","Genoa","Cagliari",2.24358974358974,1.2160393233335,1.21496995909167,1.08497620666213,0.764309764309764,1.81376930294693,1.57078911012675
"18034_Sassuolo_Roma",2019-05-18,"tie","Sassuolo","Roma",1.01945080091533,1.21687415690751,1.2163187369915,0.834371614301192,0.166666666666667,1.32399299474606,1.57078911012675
"18034_Udinese_SPAL",2019-05-18,"win1","Udinese","SPAL",1.02972027972028,1.21580568354894,1.21470135142042,0.923101829367007,0.316964285714286,1.20827090200779,1.5714709432577
"18035_Chievo Verona_Sampdoria",2019-05-19,"tie","Chievo Verona","Sampdoria",0.415625,1.21584699453552,1.21454727152038,0.727640449438202,1.46666666666667,1.0548885077187,1.5714709432577
"18035_Empoli_Torino",2019-05-19,"win1","Empoli","Torino",1.04934210526316,1.21562565411645,1.21421309067851,0.781710079275198,0.227436823104693,0.984565196221638,1.57526702031586
"18035_Juventus_Atalanta",2019-05-19,"tie","Juventus","Atalanta",1.3775,1.21631001134375,1.21435824643774,1.0018268176836,0.926356589147287,1.57718850187469,1.57491442925343
"18035_Milan_Frosinone",2019-05-19,"win1","Milan","Frosinone",2.94202898550725,1.21597437799658,1.21393490597247,1.42948099556242,0.439153439153439,0.96339202965709,1.57767986231054
"18035_Napoli_Inter Milan",2019-05-19,"win1","Napoli","Inter Milan",1.44227886056972,1.21629934597243,1.21366627445853,0.966702990676837,1.02564102564103,1.49712092130518,1.58147581288322
"18035_Parma_Fiorentina",2019-05-19,"win1","Parma","Fiorentina",0.697947214076246,1.21636294809072,1.21278354402387,0.757805530776093,0.62406015037594,0.924141008478358,1.58286033968309
"18036_Lazio_Bologna",2019-05-20,"tie","Lazio","Bologna",2.51633986928105,1.21614535947212,1.21207786328655,1.11558090663464,0.684615384615385,2.15153355602794,1.5817899408284
"18041_Bologna_Napoli",2019-05-25,"win1","Bologna","Napoli",0.713399503722084,1.21567179516592,1.21161438674129,0.841947565543071,0.362116991643454,0.99024864024864,1.58245905333158
"18041_Frosinone_Chievo Verona",2019-05-25,"tie","Frosinone","Chievo Verona",1.27272727272727,1.21509971509972,1.21053980492806,1.0734993875051,0.87962962962963,1.59497250589159,1.58245905333158
"18042_Atalanta_Sassuolo",2019-05-26,"win1","Atalanta","Sassuolo",2.17105263157895,1.21552773098818,1.21118794799795,1.35668475579674,3.38666666666667,1.3790343514753,1.58486415278174
"18042_Cagliari_Udinese",2019-05-26,"win2","Cagliari","Udinese",2.10434782608696,1.21649573036816,1.21212984876472,1.01293028132099,4.22857142857143,0.891554054054054,1.58277080127604
"18042_Fiorentina_Genoa",2019-05-26,"tie","Fiorentina","Genoa",2.08333333333333,1.21698773997112,1.21341962466875,1.03925204759697,0.584070796460177,1.3345431501325,1.58277080127604
"18042_Inter Milan_Empoli",2019-05-26,"win1","Inter Milan","Empoli",3.09597523219814,1.21712480674263,1.21362754782007,1.44041359971959,5.58730158730159,1.68559192672999,1.58379330325384
"18042_Roma_Parma",2019-05-26,"win1","Roma","Parma",2.37774294670846,1.21788624076753,1.21448834998992,1.45640725570509,5.53658536585366,1.67480977172607,1.58481501553808
"18042_Sampdoria_Juventus",2019-05-26,"win1","Sampdoria","Juventus",0.803763440860215,1.21857641530969,1.21523937672467,0.816216876297472,0.613168724279835,0.806761387976581,1.58757241391294
"18042_SPAL_Milan",2019-05-26,"win2","SPAL","Milan",0.650246305418719,1.21923702302053,1.21567203092691,0.834627434954366,2.55681818181818,1.82671895424837,1.58512227895727
"18042_Torino_Lazio",2019-05-26,"win1","Torino","Lazio",1.40421052631579,1.21814203084985,1.21464462346861,0.938834154351396,3.04347826086957,0.83262987012987,1.58751742324748
"18132_Fiorentina_Napoli",2019-08-24,"win2","Fiorentina","Napoli",0.797448165869219,1.21863091271695,1.21480601685063,0.796071774975752,0.369444444444444,0.931018822223344,1.58471738597807
"18132_Parma_Juventus",2019-08-24,"win2","Parma","Juventus",0.394838709677419,1.21791554923296,1.21443315964134,0.631983084798576,0.370044052863436,0.990873015873016,1.58299158443334
"18133_Cagliari_Brescia",2019-08-25,"win2","Cagliari","Brescia",1.80669398907104,1.21665602761425,1.2129892066764,1.06517888770811,3.66666666666667,1.13286713286713,1.5812686005235
"18133_Hellas Verona_Bologna",2019-08-25,"tie","Hellas Verona","Bologna",1.55163636363636,1.21638771098853,1.21304288748561,0.919979525678212,0.580152671755725,1.24424886720112,1.58091629852669
"18133_Roma_Genoa",2019-08-25,"tie","Roma","Genoa",3.21581196581197,1.21527944917154,1.21136069068201,1.2120554349641,1.15625,1.70429252782194,1.57986192351711
"18133_Sampdoria_Lazio",2019-08-25,"win2","Sampdoria","Lazio",1.8375,1.21560032991634,1.21209169913096,0.904247555101445,1.80645161290323,0.775625504439064,1.57472555653324
"18133_SPAL_Atalanta",2019-08-25,"win2","SPAL","Atalanta",0.50656660412758,1.21432538001788,1.21152934720247,0.850948509485095,0.872586872586873,1.47980926196409,1.57232861846821
"18133_Torino_Sassuolo",2019-08-25,"win1","Torino","Sassuolo",2.27368421052632,1.21333762462764,1.21065068541901,1.04175536269854,3.69736842105263,1.31997524369488,1.57334125110099
"18133_Udinese_Milan",2019-08-25,"win1","Udinese","Milan",0.791666666666667,1.21357384283166,1.21071737128595,0.788321167883212,0.47682119205298,1.70151991614256,1.57469904284028
"18134_Inter Milan_Lecce",2019-08-26,"win1","Inter Milan","Lecce",4.80154639175258,1.21389369255641,1.2108300580664,1.48727948003714,2.78947368421053,1.45308176100629,1.58013606613444
"18138_Bologna_SPAL",2019-08-30,"win1","Bologna","SPAL",1.59090909090909,1.21514323573213,1.21141049222706,1.08582223821519,0.582222222222222,1.1208228592514,1.58149678604224
"18139_Juventus_Napoli",2019-08-31,"win1","Juventus","Napoli",2.25,1.21638748549391,1.2129233979728,1.09953647231032,0.617728531855956,1.01716741405082,1.58180562086112
"18139_Milan_Brescia",2019-08-31,"win1","Milan","Brescia",1.82352941176471,1.21636003118248,1.21275494467705,1.32850157177786,1.82926829268293,1.11710144927536,1.5831648522664
"18140_Atalanta_Torino",2019-09-01,"win2","Atalanta","Torino",1.70526315789474,1.21697481744992,1.21331523665074,1.05178095088655,0.91726618705036,1.42692330754932,1.58075690451503
"18140_Cagliari_Inter Milan",2019-09-01,"win2","Cagliari","Inter Milan",0,1.21704784815394,1.2140418357878,0.741493207029789,1.8625,0.878584502745577,1.57870559601665
"18140_Genoa_Fiorentina",2019-09-01,"win1","Genoa","Fiorentina",1.12809917355372,1.21607953378038,1.21311098454431,0.908815510451378,0.477611940298507,0.853009259259259,1.57971192266436
"18140_Lazio_Roma",2019-09-01,"tie","Lazio","Roma",1.37739130434783,1.21635660505864,1.21324334829158,0.970449500554939,1.2,2.33122362869198,1.5793644218525
"18140_Lecce_Hellas Verona",2019-09-01,"win2","Lecce","Hellas Verona",2.1473741348894,1.21698308916938,1.21427461615605,1.02310924369748,0.76,2.13546160483175,1.57766572402233
"18140_Sassuolo_Sampdoria",2019-09-01,"win1","Sassuolo","Sampdoria",1.09375,1.21638644211448,1.21382496605477,1.00645374813834,0.436781609195402,1.24342105263158,1.58137385824951
"18140_Udinese_Parma",2019-09-01,"win2","Udinese","Parma",1.56521739130435,1.21722238249007,1.21413747053372,1.08901079454964,0.879518072289157,1.6607665076189,1.57763308361922
"18153_Fiorentina_Juventus",2019-09-14,"tie","Fiorentina","Juventus",0.75,1.21691823241654,1.21460315671594,0.726036558181008,0.587719298245614,1.17578221847573,1.57763308361922
"18153_Inter Milan_Udinese",2019-09-14,"win1","Inter Milan","Udinese",7.29411764705882,1.21749029994656,1.21547078019228,1.32827449686572,2.25352112676056,1.33995098039216,1.57898177608478
"18153_Napoli_Sampdoria",2019-09-14,"win1","Napoli","Sampdoria",10.25,1.21816885246663,1.21620385196029,1.39925373134328,2.06285714285714,1.67274975330805,1.58168088973942
"18154_Brescia_Bologna",2019-09-15,"win2","Brescia","Bologna",1.05052631578947,1.21860475914103,1.21612736497534,0.928421392793666,0.590909090909091,1.12449392712551,1.57894637186507
